,GSVA_score,AveExpr,t,P.Value,adj.P.Val,B,logP
MIR_6960_3P,0.210496136,0.022718086,1.44601371,0.1596684,0.998803434,-4.441070968,0.796781026
REACTOME_MYD88_MAL_TIRAP_CASCADE_INITIATED_ON_PLASMA_MEMBRANE,0.185698591,-0.023689033,1.445861592,0.159710729,0.998803434,-4.441152989,0.796665909
GOBP_REGULATION_OF_DEACETYLASE_ACTIVITY,0.286513448,-0.056645428,1.445680436,0.159761149,0.998803434,-4.441250659,0.796528825
MIR_346_5P,0.157689879,-0.032681993,1.445162246,0.159905444,0.998803434,-4.441529987,0.79613675
GOCC_SARCOLEMMA,-0.114085037,0.022945753,-1.445150483,0.159908721,0.998803434,-4.441536326,0.796127851
GOBP_HAIR_FOLLICLE_MATURATION,-0.198057314,-0.014515314,-1.445128476,0.159914851,0.998803434,-4.441548187,0.796111201
MIR_1970C_5P,0.150587573,-0.040107285,1.444946036,0.159965681,0.998803434,-4.44164651,0.795973182
GOBP_SIGNALING_RECEPTOR_LIGAND_PRECURSOR_PROCESSING,-0.179123448,0.001003939,-1.444909677,0.159975812,0.998803434,-4.441666105,0.795945676
MIR_7012_5P,0.136287289,-0.023943286,1.444719674,0.160028765,0.998803434,-4.441768492,0.795801946
GOBP_MITOTIC_G2_DNA_DAMAGE_CHECKPOINT_SIGNALING,0.208771813,-0.037447315,1.444670833,0.160042379,0.998803434,-4.441794809,0.795765001
GOBP_B_CELL_PROLIFERATION,0.145014482,-0.021253218,1.44427706,0.160152174,0.998803434,-4.442006963,0.795467161
BIOCARTA_HSWI_SNF_PATHWAY,0.331849462,-0.043750902,1.444057507,0.160213418,0.998803434,-4.442125233,0.795301116
MIR_509_3P,0.160643621,-0.043118499,1.443833907,0.160275809,0.998803434,-4.442245669,0.795132022
SHETH_LIVER_CANCER_VS_TXNIP_LOSS_PAM6,0.171437894,-0.04119808,1.443302305,0.160424221,0.998803434,-4.442531944,0.794730061
REACTOME_TNF_RECEPTOR_SUPERFAMILY_TNFSF_MEMBERS_MEDIATING_NON_CANONICAL_NF_KB_PATHWAY,0.220774826,-0.010143309,1.442915931,0.160532157,0.998803434,-4.442739961,0.794437958
GOBP_POSITIVE_REGULATION_OF_CARBOHYDRATE_METABOLIC_PROCESS,0.136649574,-0.025395966,1.441184218,0.161016636,0.998803434,-4.443671756,0.793129252
REACTOME_REGULATION_OF_NF_KAPPA_B_SIGNALING,0.21108692,-0.05989179,1.441114601,0.161036136,0.998803434,-4.443709197,0.793076658
MIR_143_5P,0.179081754,-0.031044367,1.441098481,0.161040652,0.998803434,-4.443717867,0.793064479
MIR_196A_5P,0.135904053,0.012482515,1.440260515,0.161275535,0.998803434,-4.444168428,0.792431509
GOBP_PIGMENT_GRANULE_ORGANIZATION,0.139126948,-0.023695787,1.439604617,0.161459574,0.998803434,-4.444520952,0.791936197
REACTOME_GAP_JUNCTION_TRAFFICKING_AND_REGULATION,-0.14707276,0.03466471,-1.439216088,0.161568671,0.998803434,-4.444729716,0.791642847
GOBP_BONE_GROWTH,0.161667015,0.049701761,1.438896453,0.161658467,0.998803434,-4.44490143,0.791401544
GOBP_SMOOTH_MUSCLE_CELL_MIGRATION,0.109947755,0.007590238,1.437335178,0.162097652,0.998803434,-4.445739751,0.790223276
REACTOME_SYNTHESIS_OF_PA,0.221812635,-0.049669862,1.436481378,0.162338227,0.998803434,-4.446197899,0.789579201
BIOCARTA_IL6_PATHWAY,0.284000242,-0.027507433,1.436437393,0.162350629,0.998803434,-4.446221496,0.789546026
GOBP_EXCRETION,-0.155730663,0.032689034,-1.435670762,0.162566897,0.998803434,-4.446632681,0.788967883
GOBP_REGULATION_OF_NLRP3_INFLAMMASOME_COMPLEX_ASSEMBLY,-0.212979289,0.001120566,-1.43510031,0.162727972,0.998803434,-4.446938534,0.788537787
GOBP_POSITIVE_REGULATION_OF_CELL_GROWTH_INVOLVED_IN_CARDIAC_MUSCLE_CELL_DEVELOPMENT,-0.236351843,-0.011370418,-1.435059187,0.162739589,0.998803434,-4.446960579,0.788506785
GOBP_REGULATION_OF_NATURAL_KILLER_CELL_MEDIATED_IMMUNE_RESPONSE_TO_TUMOR_CELL,-0.219055315,0.120073867,-1.434879902,0.162790242,0.998803434,-4.447056683,0.788371632
GOBP_INFLAMMATORY_RESPONSE_TO_ANTIGENIC_STIMULUS,-0.130141329,-0.016451479,-1.434117631,0.163005744,0.998803434,-4.447465187,0.787797092
GOBP_INTRACELLULAR_MONOATOMIC_ANION_HOMEOSTASIS,-0.239537225,0.048691961,-1.433942292,0.163055346,0.998803434,-4.447559129,0.787664957
REACTOME_SIGNALING_BY_SCF_KIT,0.18696054,-0.018647957,1.433684915,0.163128178,0.998803434,-4.447697007,0.787471014
GOBP_POSITIVE_REGULATION_OF_MAST_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE,0.20421459,0.0153844,1.432822349,0.163372455,0.998803434,-4.44815895,0.786821166
GOBP_CELL_VOLUME_HOMEOSTASIS,-0.174015841,0.047810894,-1.432615811,0.163430989,0.998803434,-4.448269529,0.786665592
WP_INFLAMMATORY_RESPONSE_PATHWAY,0.199122908,-0.014516383,1.430976181,0.163896263,0.998803434,-4.449146935,0.785430948
GOBP_SOMATIC_STEM_CELL_POPULATION_MAINTENANCE,0.119839547,-0.024775738,1.429756807,0.164242965,0.998803434,-4.449798948,0.784513223
REACTOME_HDR_THROUGH_HOMOLOGOUS_RECOMBINATION_HRR,0.250360118,-0.02892868,1.429072787,0.164437707,0.998803434,-4.450164514,0.783998589
REACTOME_POTASSIUM_CHANNELS,-0.166222567,0.022143464,-1.428808647,0.164512957,0.998803434,-4.450305643,0.783799892
GOCC_AXONEMAL_DYNEIN_COMPLEX,-0.243273336,0.131023278,-1.428349399,0.164643856,0.998803434,-4.450550971,0.783454471
GOBP_PROTEIN_TARGETING_TO_MEMBRANE,-0.16530021,-0.025912683,-1.428147916,0.16470131,0.998803434,-4.450658583,0.783302945
GOCC_STEREOCILIUM_TIP,0.188371298,0.062878429,1.427841861,0.164788615,0.998803434,-4.450822024,0.783072795
GOBP_ENERGY_HOMEOSTASIS,-0.149999166,0.019274198,-1.427655691,0.16484174,0.998803434,-4.45092143,0.78293281
GOBP_NEGATIVE_REGULATION_OF_DENDRITIC_SPINE_DEVELOPMENT,0.169310386,0.010799418,1.426979529,0.165034801,0.998803434,-4.451282385,0.782424466
MIR_99B_5P,0.197484877,-0.051687408,1.426860564,0.165068787,0.998803434,-4.451345879,0.78233504
GOBP_REGULATION_OF_TYPE_B_PANCREATIC_CELL_PROLIFERATION,0.221274565,-0.010054709,1.426849572,0.165071928,0.998803434,-4.451351745,0.782326777
MIR_3087_5P,0.149785304,-0.020065941,1.426341222,0.165217218,0.998803434,-4.451623011,0.781944694
GOBP_CD4_POSITIVE_CD25_POSITIVE_ALPHA_BETA_REGULATORY_T_CELL_DIFFERENTIATION,0.255393329,-0.08196934,1.425631985,0.165420094,0.998803434,-4.452001349,0.781411736
GOBP_DNA_REPLICATION,0.208271524,-0.028681642,1.425431591,0.165477452,0.998803434,-4.452108222,0.781261174
MIR_1981_3P,0.172662653,-0.026294509,1.425347813,0.165501437,0.998803434,-4.452152899,0.781198232
MIR_3105_5P,0.121515977,-0.013206079,1.425259388,0.165526754,0.998803434,-4.452200051,0.781131801
GOBP_REGULATION_OF_SPHINGOLIPID_BIOSYNTHETIC_PROCESS,0.200239448,-0.062296436,1.425194793,0.165545251,0.998803434,-4.452234494,0.781083274
GOBP_LOW_DENSITY_LIPOPROTEIN_PARTICLE_CLEARANCE,-0.145332755,-0.003180842,-1.424899846,0.165629729,0.998803434,-4.452391752,0.780861709
MIR_344_3P_MIR_344C_3P,0.195568651,-0.04786944,1.424626749,0.165707979,0.998803434,-4.452537337,0.780656579
GOCC_REPLICATION_FORK,0.233561611,-0.029439838,1.424564245,0.165725893,0.998803434,-4.452570654,0.780609633
GOBP_SMALL_NUCLEOLAR_RIBONUCLEOPROTEIN_COMPLEX_ASSEMBLY,-0.223669681,0.000324544,-1.424388825,0.165776175,0.998803434,-4.452664154,0.780477884
GOBP_VENTRICULAR_CARDIAC_MUSCLE_CELL_MEMBRANE_REPOLARIZATION,-0.211670662,0.124703963,-1.42360978,0.165999629,0.998803434,-4.453079282,0.779892882
MIR_295_3P,0.146854522,-0.022280159,1.423259734,0.166100111,0.998803434,-4.453265753,0.779630077
MIR_6715_5P,0.153566602,-0.010908611,1.421284935,0.166667888,0.998803434,-4.454317071,0.778148067
GOCC_I_BAND,0.113244139,-0.00545101,1.421094349,0.166722765,0.998803434,-4.454418473,0.778005095
REACTOME_POLYMERASE_SWITCHING,0.36066692,-0.015526025,1.420878611,0.166784902,0.998803434,-4.454533244,0.777843266
MIR_7088_5P,0.205751054,-0.04170385,1.419683566,0.167129431,0.998803434,-4.455168755,0.776947066
GOBP_POSITIVE_REGULATION_OF_MUSCLE_TISSUE_DEVELOPMENT,0.195989509,0.01391187,1.418786495,0.167388425,0.998803434,-4.455645535,0.776274577
GOMF_NON_MEMBRANE_SPANNING_PROTEIN_TYROSINE_KINASE_ACTIVITY,0.220393528,-0.040193632,1.418029901,0.167607109,0.998803434,-4.45604747,0.775707564
GOBP_METHIONINE_METABOLIC_PROCESS,-0.229798265,-0.004238287,-1.417072526,0.167884152,0.998803434,-4.456555832,0.774990299
REACTOME_RHOF_GTPASE_CYCLE,0.194279936,-0.044143773,1.416739096,0.167980724,0.998803434,-4.456732819,0.77474055
GOBP_CYTOSOLIC_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY,0.113238137,-0.034380537,1.416634255,0.168011099,0.998803434,-4.456788463,0.774662027
GOBP_RRNA_METHYLATION,-0.240572169,-0.07259508,-1.416454633,0.168063149,0.998803434,-4.456883788,0.774527503
GOMF_ANTIOXIDANT_ACTIVITY,0.13758197,-0.0305952,1.415976825,0.168201669,0.998803434,-4.457137316,0.7741697
GOBP_RESPONSE_TO_CALCIUM_ION,0.150959757,-0.03613132,1.41576011,0.168264526,0.998803434,-4.457252284,0.774007434
GOBP_REGULATION_OF_HEART_GROWTH,0.14214035,-0.010644198,1.415150673,0.168441389,0.998803434,-4.45757552,0.773551186
GOBP_NEGATIVE_REGULATION_OF_TRANSCRIPTION_ELONGATION_BY_RNA_POLYMERASE_II,0.282554557,-0.026138173,1.41449491,0.168631861,0.998803434,-4.457923206,0.773060367
MIR_19B_2_5P,0.134249478,0.000343446,1.414048635,0.168761583,0.998803434,-4.458159749,0.772726409
GOBP_CELLULAR_RESPONSE_TO_INTERLEUKIN_1,0.137757011,-0.010917084,1.412688713,0.169157369,0.998803434,-4.458880203,0.771709077
chr7D3,-0.125352842,0.029116506,-1.412552982,0.169196913,0.998803434,-4.458952081,0.771607566
TABULA_MURIS_SENIS_DIAPHRAGM_ENDOTHELIAL_CELL_AGEING,-0.180625359,-0.019104607,-1.412087112,0.169332692,0.998803434,-4.459198745,0.771259188
REACTOME_APOPTOTIC_CLEAVAGE_OF_CELLULAR_PROTEINS,0.23306572,-0.035526569,1.411923371,0.169380435,0.998803434,-4.459285426,0.771136756
HALLMARK_HYPOXIA,0.125557534,-0.009578705,1.410871577,0.169687369,0.998803434,-4.459842036,0.770350484
GOBP_REGULATION_OF_TOR_SIGNALING,0.134922305,-0.031422162,1.410755123,0.169721379,0.998803434,-4.459903643,0.770263447
REACTOME_RHO_GTPASES_ACTIVATE_FORMINS,0.243246577,-0.033135589,1.410602018,0.169766102,0.998803434,-4.459984634,0.770149022
GOBP_HISTONE_H2A_UBIQUITINATION,0.205285035,-0.038506689,1.409855996,0.169984153,0.998803434,-4.460379175,0.769591564
MIR_7652_3P,-0.109581221,-0.001911161,-1.409553494,0.170072633,0.998803434,-4.46053911,0.769365564
GOBP_POSITIVE_REGULATION_OF_CELL_DIVISION,0.151300636,-0.028771731,1.409287534,0.170150455,0.998803434,-4.460679703,0.769166886
GOCC_FEMALE_GERM_CELL_NUCLEUS,0.18444504,0.013252442,1.408928462,0.170255566,0.998803434,-4.460869484,0.768898681
GOBP_MEIOTIC_SPINDLE_ORGANIZATION,0.242975101,-0.00446355,1.408667761,0.170331914,0.998803434,-4.461007249,0.768703974
GOBP_ENDOCRINE_PROCESS,-0.154991865,0.088267709,-1.408537871,0.170369963,0.998803434,-4.461075881,0.768606972
MIR_1982_5P,0.149018596,-0.033192304,1.407738695,0.170604215,0.998803434,-4.461498044,0.768010242
GOMF_TRANSFERASE_ACTIVITY_TRANSFERRING_SULPHUR_CONTAINING_GROUPS,-0.129094674,-0.00396645,-1.406651684,0.170923246,0.998803434,-4.462071956,0.767198867
GOBP_SNRNA_PROCESSING,0.203321075,-0.051336153,1.406153027,0.171069757,0.998803434,-4.462335117,0.766826762
GOBP_NICOTINAMIDE_NUCLEOTIDE_BIOSYNTHETIC_PROCESS,0.262694638,-0.055377222,1.406121714,0.17107896,0.998803434,-4.46235164,0.766803398
GOCC_MICROBODY_MEMBRANE,0.142976883,-0.051623297,1.405954798,0.171128026,0.998803434,-4.46243971,0.766678859
ICHIBA_GRAFT_VERSUS_HOST_DISEASE_35D_DN,0.179880287,-0.001501928,1.405669462,0.171211928,0.998803434,-4.462590245,0.766465981
MIR_291A_3P_MIR_294_3P,0.144769213,-0.022069102,1.405557052,0.171244991,0.998803434,-4.462649542,0.766382123
GOCC_DNA_POLYMERASE_COMPLEX,0.284057013,-0.038070898,1.405524735,0.171254497,0.998803434,-4.462666589,0.766358015
MIR_6352,0.127471269,-0.024065859,1.405311614,0.171317198,0.998803434,-4.462779,0.766199037
GOBP_NEGATIVE_REGULATION_BY_HOST_OF_VIRAL_TRANSCRIPTION,0.272828358,-0.076153542,1.404625279,0.171519244,0.998803434,-4.463140918,0.765687147
REACTOME_SYNTHESIS_OF_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI,-0.224041507,-0.029564792,-1.404472927,0.171564119,0.998803434,-4.463221238,0.765573535
MIR_3077_3P,0.206193993,-0.011462307,1.403856787,0.171745698,0.998803434,-4.463545996,0.765114132
GOBP_BASEMENT_MEMBRANE_ORGANIZATION,-0.194976352,0.045331688,-1.402002313,0.172293137,0.998803434,-4.464522789,0.763732022
GOBP_REGULATION_OF_HEART_RATE,-0.137097977,0.055985396,-1.401994598,0.172295417,0.998803434,-4.464526851,0.763726274
GOBP_SYNAPTIC_VESICLE_ENDOSOMAL_PROCESSING,0.277621012,-0.047829362,1.401917829,0.172318109,0.998803434,-4.464567265,0.76366908
chr13A5,0.148991315,-0.033856102,1.401569264,0.172421171,0.998803434,-4.46475074,0.76340941
GOBP_MORPHOGENESIS_OF_AN_ENDOTHELIUM,0.208149799,0.041560172,1.401203047,0.172529504,0.998803434,-4.464943469,0.763136627
GOBP_CELLULAR_RESPONSE_TO_VITAMIN,0.191936634,-0.006356327,1.400887177,0.172622987,0.998803434,-4.465109671,0.762901373
GOBP_POSITIVE_REGULATION_OF_ORGAN_GROWTH,0.105348811,0.014516259,1.400712845,0.172674598,0.998803434,-4.465201386,0.762771546
GOBP_RETINA_VASCULATURE_DEVELOPMENT_IN_CAMERA_TYPE_EYE,0.19483602,-0.004473617,1.400679385,0.172684505,0.998803434,-4.465218988,0.762746629
GOBP_RESPONSE_TO_VITAMIN_D,0.187935278,-0.029197147,1.400476135,0.172744696,0.998803434,-4.465325905,0.762595278
WP_NOTCH_SIGNALING_PATHWAY,0.129612852,-0.027841951,1.399758484,0.172957355,0.998803434,-4.465703315,0.762060966
GOBP_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_VIA_DEATH_DOMAIN_RECEPTORS,0.234099883,-0.05557213,1.39946015,0.17304582,0.998803434,-4.465860164,0.761838888
GOBP_POST_EMBRYONIC_DEVELOPMENT,0.148592842,-0.038216368,1.399315225,0.173088807,0.998803434,-4.465936348,0.761731016
ZHANG_UTERUS_C14_ENDOTHELIAL_MMRN1_HIGH_CELL,-0.150147869,-0.001219235,-1.399085723,0.173156899,0.998803434,-4.466056981,0.761560201
GOMF_TRANSCRIPTION_COREGULATOR_BINDING,0.191588024,-0.027579895,1.399048089,0.173168066,0.998803434,-4.466076761,0.761532192
REACTOME_DOWNSTREAM_SIGNAL_TRANSDUCTION,0.215258806,-0.037480147,1.398057425,0.173462248,0.998803434,-4.466597293,0.76079503
GOBP_POSITIVE_REGULATION_OF_SKELETAL_MUSCLE_TISSUE_DEVELOPMENT,0.231710645,0.002090003,1.398050027,0.173464446,0.998803434,-4.466601179,0.760789526
GOBP_POSITIVE_REGULATION_OF_INTRACELLULAR_ESTROGEN_RECEPTOR_SIGNALING_PATHWAY,0.254742115,-0.014685194,1.397856411,0.173521988,0.998803434,-4.466702877,0.760645486
MIR_6908_5P,0.13851394,-0.018206237,1.397675511,0.173575764,0.998803434,-4.466797887,0.760510914
GOBP_HYDROGEN_PEROXIDE_BIOSYNTHETIC_PROCESS,0.250950549,-0.038614947,1.397267101,0.17369722,0.998803434,-4.467012351,0.760207132
GOBP_REGULATION_OF_EPITHELIAL_CELL_PROLIFERATION,0.090288334,-0.001082484,1.396290472,0.17398793,0.998803434,-4.467524999,0.759480879
GOMF_ATP_DEPENDENT_ACTIVITY_ACTING_ON_DNA,0.195213545,-0.035759385,1.39606408,0.174055374,0.998803434,-4.467643796,0.759312562
GOBP_POSITIVE_REGULATION_OF_CHONDROCYTE_DIFFERENTIATION,0.186887399,0.034445568,1.395591295,0.174196287,0.998803434,-4.467891835,0.758961105
MIR_3108_3P,0.184350381,-0.023977168,1.395193363,0.174314961,0.998803434,-4.468100554,0.758665338
GOBP_ATRIAL_SEPTUM_MORPHOGENESIS,0.196458239,0.105768866,1.394709789,0.17445926,0.998803434,-4.468354129,0.758305974
GOBP_FOREBRAIN_DEVELOPMENT,0.114640015,-0.027339023,1.394387611,0.174555451,0.998803434,-4.468523034,0.758066585
GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_PROLIFERATION,0.120270001,-0.007937343,1.39393053,0.174691991,0.998803434,-4.46876261,0.757727007
MIR_490_3P,0.237964668,-0.052728859,1.393588743,0.174794145,0.998803434,-4.468941715,0.75747312
GOBP_POSITIVE_REGULATION_OF_TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER_IN_RESPONSE_TO_STRESS,0.1817775,-0.036335071,1.392941352,0.174987767,0.998803434,-4.469280871,0.75699231
MIR_3064_3P,0.150261727,-0.026443606,1.392886215,0.175004265,0.998803434,-4.46930975,0.756951366
GOBP_CARBOHYDRATE_TRANSPORT,0.12058931,-0.0093963,1.39280758,0.175027797,0.998803434,-4.469350936,0.756892973
BIOCARTA_STRESS_PATHWAY,0.254380019,-0.048444425,1.392463851,0.175130687,0.998803434,-4.469530945,0.756637748
GOBP_SCF_DEPENDENT_PROTEASOMAL_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS,0.148585345,-0.004140466,1.39170068,0.175359301,0.998803434,-4.469930489,0.756071193
GOBP_RESPONSE_TO_INTERLEUKIN_1,0.134872264,0.003777364,1.391566446,0.175399537,0.998803434,-4.470000747,0.755971558
GOBP_CELL_RECOGNITION,-0.1350717,0.075080972,-1.391505606,0.175417775,0.998803434,-4.470032589,0.755926401
REACTOME_WNT_LIGAND_BIOGENESIS_AND_TRAFFICKING,-0.153274397,0.037829785,-1.391390203,0.175452375,0.998803434,-4.470092985,0.755840749
GOBP_POSITIVE_REGULATION_OF_SMOOTH_MUSCLE_CELL_APOPTOTIC_PROCESS,0.194407947,0.01545803,1.391336664,0.175468428,0.998803434,-4.470121003,0.755801013
GOMF_SOLUTE_SODIUM_SYMPORTER_ACTIVITY,-0.175570537,0.022594153,-1.391316115,0.17547459,0.998803434,-4.470131756,0.755785763
GOMF_HORMONE_ACTIVITY,-0.219266797,0.0940766,-1.391185086,0.175513885,0.998803434,-4.470200322,0.755688521
WP_MITOCHONDRIAL_GENE_EXPRESSION,0.249306933,-0.05926969,1.391141173,0.175527056,0.998803434,-4.4702233,0.755655931
GOCC_CORNIFIED_ENVELOPE,-0.199277779,-0.015376382,-1.391023737,0.175562282,0.998803434,-4.470284746,0.755568782
chr3C,0.201815388,-0.002150259,1.390649517,0.175674571,0.998803434,-4.470480525,0.755291098
MIR_322_3P,0.194912866,-0.041856258,1.389854379,0.175913349,0.998803434,-4.470896376,0.754701202
GOBP_BILE_ACID_METABOLIC_PROCESS,-0.190772471,0.022431506,-1.389833479,0.175919629,0.998803434,-4.470907304,0.754685699
MIR_12202_5P,0.182212313,-0.019709845,1.388992347,0.176172504,0.998803434,-4.471347,0.754061873
MIR_5132_3P,0.14133052,-0.037474782,1.3884977,0.176321347,0.998803434,-4.471605476,0.753695106
GOBP_ACTIN_CROSSLINK_FORMATION,0.240382704,-0.037957945,1.387533261,0.176611838,0.998803434,-4.472109232,0.752980191
MIR_3067_5P,0.177618904,-0.012743928,1.386904765,0.176801344,0.998803434,-4.472437367,0.752514437
WP_EDA_SIGNALING_IN_HAIR_FOLLICLE_DEVELOPMENT,0.262299651,-0.010796825,1.386830351,0.176823793,0.998803434,-4.47247621,0.752459299
INGRAM_SHH_TARGETS_UP,0.134725547,0.002865485,1.386759761,0.176845089,0.998803434,-4.472513056,0.752406995
BOCHKIS_FOXA2_TARGETS,0.10124364,-0.038208931,1.386745063,0.176849524,0.998803434,-4.472520728,0.752396105
GOBP_BONE_REMODELING,0.123783353,0.009304937,1.386567854,0.176902997,0.998803434,-4.472613218,0.752264809
WAKABAYASHI_ADIPOGENESIS_PPARG_BOUND_36HR,0.221962982,-0.035599918,1.386492713,0.176925675,0.998803434,-4.472652434,0.752209139
GOBP_PROTEIN_INSERTION_INTO_MITOCHONDRIAL_INNER_MEMBRANE,-0.313910206,-0.022629424,-1.385703393,0.177164033,0.998803434,-4.473064272,0.751624443
GOMF_NADPH_BINDING,-0.149195946,-0.026479486,-1.385166403,0.177326336,0.998803434,-4.473344349,0.751226758
MIR_6938_5P,0.14927187,-0.00267974,1.383992567,0.177681532,0.998803434,-4.473956286,0.750357709
GOMF_PHOSPHOLIPID_SCRAMBLASE_ACTIVITY,-0.242263748,0.037089778,-1.38355143,0.177815162,0.998803434,-4.474186151,0.750031209
MIR_468_3P,0.173469913,-0.008964542,1.383396332,0.177862164,0.998803434,-4.474266955,0.749916429
GOBP_CATECHOL_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS,0.204991852,-0.00817834,1.383360563,0.177873005,0.998803434,-4.474285589,0.749889959
GOBP_CEREBELLAR_PURKINJE_CELL_LAYER_DEVELOPMENT,0.143455531,-0.030539815,1.382180592,0.178230923,0.998803434,-4.474900092,0.749016943
GOMF_DNA_BINDING_TRANSCRIPTION_REPRESSOR_ACTIVITY,0.104097818,-0.013111799,1.3817415,0.178364257,0.998803434,-4.475128656,0.748692171
GOBP_PRO_B_CELL_DIFFERENTIATION,0.27003582,-0.04350237,1.381582217,0.178412644,0.998803434,-4.475211555,0.748574371
MIR_302A_3P_MIR_302B_3P,0.135137571,-0.021928138,1.381547172,0.178423291,0.998803434,-4.475229793,0.748548454
MIR_302D_3P,0.135137571,-0.021928138,1.381547172,0.178423291,0.998803434,-4.475229793,0.748548454
GOBP_MITOCHONDRIAL_DNA_METABOLIC_PROCESS,0.166374892,-0.028288639,1.38100393,0.178588402,0.998803434,-4.47551246,0.748146749
GOCC_PROTEIN_PHOSPHATASE_TYPE_2A_COMPLEX,0.279850177,-0.05424811,1.380836478,0.178639321,0.998803434,-4.475599574,0.748022941
HORTON_SREBF_TARGETS,-0.244338401,-0.010814003,-1.380748213,0.178666165,0.998803434,-4.475645488,0.747957684
MIR_339_5P,0.154969242,0.009482799,1.380601189,0.178710887,0.998803434,-4.475721964,0.74784899
chr10D1,0.194898239,0.005776745,1.380323307,0.178795437,0.998803434,-4.475866488,0.747643568
IVANOVA_HEMATOPOIESIS_MATURE_CELL,0.139097341,-0.030002535,1.38026572,0.178812963,0.998803434,-4.475896436,0.747601
GOBP_HISTONE_DEMETHYLATION,0.218135513,-0.02707495,1.380193011,0.178835093,0.998803434,-4.475934247,0.747547255
CHIARADONNA_NEOPLASTIC_TRANSFORMATION_KRAS_CDC25_DN,0.144228233,-0.009690623,1.379551746,0.179030363,0.998803434,-4.476267652,0.747073309
GOCC_CILIARY_BASE,0.173256638,-0.035863624,1.379315954,0.179102205,0.998803434,-4.476390214,0.746899068
PIONTEK_PKD1_TARGETS_DN,0.283908082,0.020029348,1.378605097,0.17931893,0.998803434,-4.476759608,0.746373862
BIOCARTA_IL10_PATHWAY,0.279018177,-0.077476946,1.378378076,0.179388187,0.998803434,-4.476877548,0.746206159
GOMF_MONOATOMIC_ANION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,-0.133858862,0.050961088,-1.378140493,0.179460689,0.998803434,-4.477000958,0.746030669
TSENG_IRS1_TARGETS_DN,-0.132740676,0.003275885,-1.377885149,0.179538636,0.998803434,-4.477133575,0.745842078
chr12C1,0.147582991,-0.006877486,1.37746887,0.179665768,0.998803434,-4.477349734,0.745534661
GOMF_PROTEIN_ANTIGEN_BINDING,0.332907639,-0.05391296,1.377253377,0.179731608,0.998803434,-4.477461612,0.74537554
GOMF_CHROMATIN_DNA_BINDING,0.200751774,-0.031896973,1.376518706,0.179956214,0.998803434,-4.477842929,0.744833151
MIR_7085_5P,0.259624725,-0.058686825,1.376243612,0.180040374,0.998803434,-4.47798567,0.744630094
GOBP_REGULATION_OF_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY,-0.160192132,0.048923938,-1.376104916,0.180082817,0.998803434,-4.478057628,0.744527724
GOCC_INTERCELLULAR_BRIDGE,0.125736522,0.013618568,1.375806185,0.180174259,0.998803434,-4.478212596,0.744307254
MIKKELSEN_ES_ICP_WITH_H3K4ME3_AND_H3K27ME3,-0.240529596,0.094394542,-1.375703578,0.180205676,0.998803434,-4.478265817,0.744231533
REACTOME_GLUCAGON_TYPE_LIGAND_RECEPTORS,-0.129920449,-0.036988177,-1.375667531,0.180216714,0.998803434,-4.478284514,0.744204932
GOBP_RESPONSE_TO_RETINOIC_ACID,0.150318335,-0.011875021,1.375616435,0.180232361,0.998803434,-4.478311015,0.744167227
GOBP_REGULATION_OF_LIPID_BIOSYNTHETIC_PROCESS,0.111615192,-0.024976919,1.375597348,0.180238207,0.998803434,-4.478320915,0.744153142
GOBP_BLASTOCYST_GROWTH,0.197888181,-0.055384579,1.37499435,0.180422949,0.998803434,-4.478633605,0.743708222
GOBP_REGULATION_OF_DNA_DAMAGE_CHECKPOINT,0.252380632,-0.053596916,1.374750187,0.180497796,0.998803434,-4.478760186,0.743528096
GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_APOPTOTIC_PROCESS,0.208045617,-0.009850038,1.373531005,0.180871896,0.998803434,-4.479391983,0.742628909
GOBP_ASTROCYTE_DEVELOPMENT,-0.196283999,0.022572729,-1.373166461,0.180983873,0.998803434,-4.479580809,0.742360123
WP_OXIDATIVE_STRESS_AND_REDOX_PATHWAY,0.139668745,-0.025992959,1.373162018,0.180985238,0.998803434,-4.47958311,0.742356847
GOBP_POSITIVE_REGULATION_OF_GRANULOCYTE_CHEMOTAXIS,0.172388432,-0.006652771,1.372594977,0.181159524,0.998803434,-4.479876745,0.741938829
MIR_6905_3P,0.160975512,-0.038934658,1.372525451,0.181180903,0.998803434,-4.479912742,0.741887581
SHIN_B_CELL_LYMPHOMA_CLUSTER_8,0.169269498,-0.059910667,1.372251303,0.18126522,0.998803434,-4.480054666,0.741685518
GOBP_REGULATION_OF_HISTONE_H3_K9_METHYLATION,0.256426079,-0.035833617,1.371629415,0.181456603,0.998803434,-4.480376529,0.741227224
