"","GSVA_score","AveExpr","t","P.Value","adj.P.Val","B","logP"
"GOBP_REGULATION_OF_MEMBRANE_INVAGINATION",-0.292999096859582,-0.0539928434657871,-2.43657039813167,0.0186203019016063,0.0751127018998258,-3.49629482951337,1.73001328183272
"MIR_700_5P",-0.227928312798722,-0.0489853204726806,-2.43646412041308,0.0186251519262665,0.0751127018998258,-3.49652008179284,1.7299001760041
"GOBP_NEGATIVE_REGULATION_OF_NUCLEOTIDE_METABOLIC_PROCESS",-0.256157342734879,-0.0591670996608337,-2.43624044516757,0.0186353631576358,0.0751267510401872,-3.49699412975317,1.72966213949074
"GOCC_INTERSTITIAL_MATRIX",0.353580196553142,0.0509516204039498,2.43552281265876,0.0186681586663187,0.07523180361847,-3.49851482413535,1.72889851657123
"MIR_7042_3P",-0.204837776044892,-0.0279628860747309,-2.43433781323555,0.0187224266836509,0.0754232823868432,-3.50102513497752,1.72763786141969
"REACTOME_SELECTIVE_AUTOPHAGY",-0.27827073284276,-0.0554361813443583,-2.43368947067957,0.0187521782764893,0.0755158942710263,-3.50239819049575,1.72694827681561
"DNAJC2_TARGET_GENES",-0.189839434836,-0.0423013532414285,-2.43315128399954,0.018776907358255,0.0755316698996507,-3.50353774489274,1.72637593644941
"GOBP_REGULATION_OF_MRNA_METABOLIC_PROCESS",-0.312937871018008,-0.0494302186727422,-2.43312671826068,0.0187780368286622,0.0755316698996507,-3.50358975566533,1.72634981351001
"REACTOME_CROSSLINKING_OF_COLLAGEN_FIBRILS",0.424764778536875,0.00667438434565152,2.43292817031644,0.0187871678101873,0.0755316698996507,-3.50401010807995,1.72613868541917
"GOBP_POSITIVE_REGULATION_OF_B_CELL_PROLIFERATION",-0.234250103362109,-0.0501970852400967,-2.4329276884873,0.018787189973803,0.0755316698996507,-3.50401112814423,1.72613817307317
"CHESLER_BRAIN_HIGHEST_EXPRESSION",-0.245968204741139,-0.0440070173779566,-2.43286845484266,0.0187899148366822,0.0755316698996507,-3.50413652851963,1.72607518828919
"GOBP_CELLULAR_RESPONSE_TO_STEROID_HORMONE_STIMULUS",-0.213078395220705,-0.0421154691140103,-2.43155785176477,0.0188502964328274,0.0757471249605555,-3.50691053490054,1.72468181584923
"chr12C2",-0.274182224557528,-0.0362777430641234,-2.43108854054853,0.0188719608891631,0.0758069018882317,-3.50790359348597,1.72418297216688
"BIOCARTA_MCALPAIN_PATHWAY",-0.235069447866413,-0.0545684845108099,-2.43087698130377,0.0188817342809174,0.075807324923229,-3.50835120281436,1.7239581184044
"MIKKELSEN_IPS_ICP_WITH_H3K4ME3_AND_H327ME3",0.30881365947843,0.0702990991840028,2.43078105369693,0.0188861673482025,0.075807324923229,-3.50855415306175,1.7238561663983
"GOBP_NEGATIVE_REGULATION_OF_MYELOID_CELL_DIFFERENTIATION",-0.200099385539483,-0.0421262311928945,-2.43064553245587,0.0188924317418596,0.075807324923229,-3.50884085948782,1.72371213820836
"GOCC_CUL4_RING_E3_UBIQUITIN_LIGASE_COMPLEX",-0.410178668487874,-0.0452738282864273,-2.4301085539017,0.0189172717084622,0.0758657180303873,-3.50997676116109,1.72314149834643
"GOBP_GLYCEROLIPID_METABOLIC_PROCESS",-0.182656402017643,-0.0409165437816555,-2.43003726308358,0.018920571748422,0.0758657180303873,-3.51012755220526,1.72306574407413
"GOBP_REGULATION_OF_NEURON_PROJECTION_REGENERATION",-0.214445249733873,-0.0664662566006988,-2.42888488143852,0.0189739873932303,0.0760470646667292,-3.51256454400214,1.72184139231085
"GOBP_PROTEIN_AUTO_ADP_RIBOSYLATION",-0.448133526546702,-0.0584966867756084,-2.42876786998463,0.018979418754023,0.0760470646667292,-3.51281194344634,1.72171709200281
"GOBP_POSITIVE_REGULATION_OF_CARDIAC_MUSCLE_CELL_PROLIFERATION",0.245472188198348,-0.00774771153423486,2.42792075254643,0.0190187815405124,0.0761644455944986,-3.51460274541989,1.72081731006855
"GOCC_ZYMOGEN_GRANULE_MEMBRANE",-0.288410782342556,-0.0383134885397698,-2.42784392634815,0.0190223550428098,0.0761644455944986,-3.51476513181273,1.72073571669503
"GOBP_POSITIVE_REGULATION_OF_MUCUS_SECRETION",-0.356283338126229,-0.00387782420557112,-2.42753552629076,0.0190367060929429,0.0761820308492931,-3.51541695258687,1.72040819510139
"GOCC_H4_H2A_HISTONE_ACETYLTRANSFERASE_COMPLEX",-0.396901408350241,-0.0599956516598485,-2.4274563690332,0.0190403911614916,0.0761820308492931,-3.51558424559063,1.72032413381224
"GOCC_MRNA_CLEAVAGE_AND_POLYADENYLATION_SPECIFICITY_FACTOR_COMPLEX",-0.392937587463618,-0.0653070346499219,-2.42652098354956,0.0190839856259466,0.0763106929034949,-3.51756079525868,1.71933091922349
"REACTOME_ESR_MEDIATED_SIGNALING",-0.232653612499224,-0.0481659314060352,-2.42647319619605,0.019086215212632,0.0763106929034949,-3.51766175827034,1.71928018345715
"GOBP_CORTICOSTEROID_RECEPTOR_SIGNALING_PATHWAY",-0.274398286964604,-0.0195518083907889,-2.42589988775844,0.0191129820507695,0.0763738136364452,-3.51887289957076,1.71867154804926
"GOBP_CELLULAR_RESPONSE_TO_HORMONE_STIMULUS",-0.196953042017348,-0.0458551465782925,-2.42579414466994,0.0191179227196538,0.0763738136364452,-3.51909626277404,1.71855929827342
"MIR_200C_5P",-0.138143963834343,0.00646685552262615,-2.42569576911615,0.0191225201869348,0.0763738136364452,-3.51930405665088,1.71845487193686
"GOMF_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_BINDING",-0.250326458974079,-0.0706935650490475,-2.42444677551315,0.0191809771984048,0.0765798971664592,-3.52194168004537,1.71712927093678
"GOCC_POST_MRNA_RELEASE_SPLICEOSOMAL_COMPLEX",-0.428308302362157,-0.0721578081067175,-2.42390514185222,0.0192063774890076,0.076653901865528,-3.52308517588826,1.71655453960938
"REACTOME_ELASTIC_FIBRE_FORMATION",0.304815992382941,0.032426766880973,2.4234943460522,0.0192256622659757,0.076677369905333,-3.52395231575025,1.71611869113616
"MIR_6418_5P",-0.229534289282743,-0.0666318195210052,-2.42348735771262,0.0192259904840093,0.076677369905333,-3.52396706630293,1.7161112769799
"GOBP_INNATE_IMMUNE_RESPONSE_ACTIVATING_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY",-0.301923378838169,-0.027730786307595,-2.42278151106819,0.0192591676853266,0.0767822654559236,-3.52545675454128,1.71536248551265
"GOBP_PROTEIN_SUMOYLATION",-0.295437446081713,-0.0577113808565401,-2.42203688697267,0.0192942234995206,0.0768945730974828,-3.52702791976306,1.71457269502258
"GOBP_ENTRAINMENT_OF_CIRCADIAN_CLOCK",-0.305462913209598,-0.0597209264388046,-2.42173978251966,0.0193082267908682,0.0769229284957635,-3.5276547095288,1.71425760868056
"TABULA_MURIS_SENIS_LUNG_ALVEOLAR_MACROPHAGE_AGEING",-0.392755897084282,-0.00424784194525018,-2.42126400781944,0.0193306703515696,0.0769848772524886,-3.52865830945029,1.71375308518823
"MP_INCREASED_FIBROSARCOMA_INCIDENCE",-0.323185198696878,-0.065026600762932,-2.42082853592466,0.0193512333321827,0.0770329791756656,-3.52957676122284,1.71329135042326
"MIR_200B_3P_MIR_429_3P",-0.226030156127781,-0.0585513617512576,-2.42071611309372,0.0193565451389736,0.0770329791756656,-3.52981385099852,1.71317215534238
"REACTOME_ACYL_CHAIN_REMODELLING_OF_PG",0.368877649318365,0.000686716884644792,2.41979907575503,0.0193999228603661,0.0771754622492409,-3.53174748406422,1.71219999694523
"MIR_3089_3P",-0.26906355013783,-0.0663017047880843,-2.41946349336012,0.0194158184723501,0.0771754622492409,-3.53245494012947,1.71184429708121
"MIR_5709_3P",-0.263472738316977,-0.0621447112981241,-2.41932509349288,0.0194223775105095,0.0771754622492409,-3.53274668494537,1.71169760880004
"GOMF_P_TYPE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY",-0.159079963258456,0.0192386994781609,-2.41916713433567,0.0194298659417332,0.0771754622492409,-3.53307964470686,1.71153019584728
"GOMF_NADPLUS_KINASE_ACTIVITY",-0.311089330801893,-0.086206784360483,-2.41909971649919,0.019433062837614,0.0771754622492409,-3.53322174865392,1.71145874501807
"GOBP_EXECUTION_PHASE_OF_APOPTOSIS",-0.158278005783842,-0.0292510895087015,-2.41892234556132,0.019441475879608,0.0771754622492409,-3.53359559817751,1.7112707691402
"GOBP_NEGATIVE_REGULATION_OF_MYELOID_CELL_APOPTOTIC_PROCESS",-0.24254112693005,-0.0270059404398251,-2.41891131061685,0.0194419993965294,0.0771754622492409,-3.53361885612933,1.71125907468601
"MIR_7063_5P",-0.257919803829999,-0.060227724076112,-2.4187925173422,0.0194476359603621,0.0771754622492409,-3.53386922721485,1.71113318363231
"GOBP_NEGATIVE_REGULATION_OF_CELL_MIGRATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS",-0.316664421354653,-0.0192291547904093,-2.41850176761288,0.0194614378159191,0.077202797900664,-3.53448197712416,1.71082507709684
"GOBP_AMYLOID_BETA_CLEARANCE",-0.246768175099713,-0.0347655246873071,-2.41794820907096,0.019487739580901,0.0772668722552712,-3.53564843476061,1.71023853258444
"GOBP_ENDOPLASMIC_RETICULUM_UNFOLDED_PROTEIN_RESPONSE",-0.274347721692481,-0.0635126301512884,-2.41787062979275,0.0194914282388375,0.0772668722552712,-3.53581189321661,1.71015633668946
"GOBP_T_CELL_TOLERANCE_INDUCTION",-0.353377285574596,-0.0500231062085854,-2.41749861219215,0.0195091252850892,0.0773095819938222,-3.53659567284074,1.70976220228027
"REACTOME_ESTROGEN_DEPENDENT_GENE_EXPRESSION",-0.373811763713781,-0.050233053473965,-2.41716480401878,0.0195250170157736,0.0773278751667026,-3.53729887224761,1.70940857896906
"GOCC_BCL_2_FAMILY_PROTEIN_COMPLEX",-0.398038456790301,-0.0530569138633877,-2.41711076150429,0.0195275909349066,0.0773278751667026,-3.53741271101206,1.70935133112126
"MIR_12186_5P",-0.154054176029441,0.0212335378119368,-2.41632455864302,0.0195650705430439,0.0774297385693893,-3.53906859897285,1.70851858188548
"GOBP_POSITIVE_REGULATION_OF_MUSCLE_CELL_APOPTOTIC_PROCESS",-0.222115472339235,-0.0288211155588547,-2.41628030579852,0.0195671820760112,0.0774297385693893,-3.53916179124256,1.70847171378792
"HALLMARK_TGF_BETA_SIGNALING",-0.338325052406328,-0.0669444629280084,-2.41559987813324,0.0195996746750524,0.0775308420461601,-3.54059454104047,1.70775113721506
"GOBP_STRESS_GRANULE_ASSEMBLY",-0.375209666104852,-0.0610277871042026,-2.41517823901845,0.0196198336817904,0.0775831029477881,-3.54148221353645,1.70730467847426
"REACTOME_CD28_DEPENDENT_VAV1_PATHWAY",-0.413222184284084,-0.0701323197231016,-2.41462279995266,0.0196464183185864,0.0776405713891773,-3.54265139097524,1.7067166130369
"GOBP_IMMUNOLOGICAL_MEMORY_PROCESS",-0.302221089748466,-0.0611511849079432,-2.41458409333962,0.019648272118368,0.0776405713891773,-3.54273285913331,1.70667563574418
"GOBP_ISOPRENOID_CATABOLIC_PROCESS",0.317058546701522,0.0489023345901658,2.41361843160074,0.0196945721946394,0.077795998478082,-3.54476501938556,1.7056534484941
"MP_INCREASED_LUNG_ADENOCARCINOMA_INCIDENCE",-0.206858705452358,-0.0733770813776549,-2.41265992915681,0.0197406261856407,0.077950343923285,-3.54678149221717,1.7046390753414
"GOMF_PROTEIN_CONTAINING_COMPLEX_DESTABILIZING_ACTIVITY",0.259925469945983,-0.0741312551878963,2.41223900522002,0.0197608813184999,0.0780027436138879,-3.54766682555963,1.70419369015193
"GOCC_MICROVILLUS_MEMBRANE",-0.250199428418038,-0.0358697518411981,-2.41201492602262,0.0197716717890296,0.0780121239037071,-3.54813808477476,1.70395660746659
"GOMF_DOUBLE_STRANDED_RNA_BINDING",-0.291408960746816,-0.0488220844475639,-2.41183252061059,0.0197804593885616,0.0780121239037071,-3.54852167518897,1.70376362640918
"GOBP_REGULATION_OF_FERTILIZATION",0.300891656922015,0.0111649527716282,2.41175457600001,0.0197842155364286,0.0780121239037071,-3.54868558237582,1.70368116525919
"GOBP_MORPHOGENESIS_OF_AN_EPITHELIAL_SHEET",-0.204783022996987,-0.0163224503527193,-2.41154836477877,0.0197941559459596,0.078023769660618,-3.54911919749775,1.70346301251888
"GOBP_LONG_CHAIN_FATTY_ACID_METABOLIC_PROCESS",0.169262826625971,0.0258933311227626,2.41129262816843,0.0198064899753493,0.0780448389395644,-3.54965691338749,1.70319248152363
"GOMF_NADPLUS_NUCLEOSIDASE_ACTIVITY",-0.31519487476359,-0.0133727364640818,-2.41033909992082,0.0198525391406985,0.0781986965023563,-3.5516614284312,1.70218393906353
"MIR_6375",-0.242666751320529,-0.0478455426440633,-2.41001398743071,0.019868261973031,0.0782330329523405,-3.55234474246307,1.7018401222478
"GOMF_COMPLEMENT_RECEPTOR_ACTIVITY",-0.43421611153188,0.0098825123241729,-2.40985565929332,0.019875922972719,0.0782356122087954,-3.55267748712747,1.7016726949909
"BRUINS_UVC_RESPONSE_VIA_TP53_GROUP_C",-0.150515059311441,-0.0177015969065928,-2.40967073293083,0.0198848743450123,0.0782432670228163,-3.55306610959314,1.70147714903003
"GOBP_LIPOPROTEIN_METABOLIC_PROCESS",-0.234151545132785,-0.0433345373922844,-2.40792866554578,0.0199693775903353,0.0785480942413789,-3.55672592918336,1.69963547109802
"DESCARTES_ORGANOGENESIS_MELANOCYTES",0.269903807919677,0.0451923383617269,2.40772086703928,0.019979478922643,0.0785483509061126,-3.55716234565528,1.69941584263515
"MIR_3103_3P",-0.227947534966481,-0.0557532210184971,-2.40752488348484,0.0199890101319249,0.0785483509061126,-3.55757392177106,1.69920871187923
"GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_APOPTOTIC_PROCESS",-0.266958559321448,-0.0498273897164767,-2.40749333598208,0.0199905447546496,0.0785483509061126,-3.55764017081902,1.69917537092867
"GOCC_ENDOPLASMIC_RETICULUM_QUALITY_CONTROL_COMPARTMENT",-0.297590999486271,-0.0223294160442899,-2.4068281474957,0.0200229274425019,0.0786479179565314,-3.55903689529432,1.69847242639816
"GOBP_REGULATION_OF_HUMORAL_IMMUNE_RESPONSE_MEDIATED_BY_CIRCULATING_IMMUNOGLOBULIN",-0.354302468947483,0.00930630529291055,-2.40610270024524,0.0200582974826234,0.0787591448623262,-3.56055980711423,1.69770593199758
"GOCC_BASEMENT_MEMBRANE",0.24916831455012,0.00882315871725304,2.40501204756134,0.0201115794121289,0.0789406001037763,-3.56284871605554,1.69655382184296
"MIR_7060_5P",-0.242985538317737,-0.060487209843562,-2.4042928896439,0.0201467822885692,0.0790442241225274,-3.56435754429368,1.69579430663986
"GOBP_NEGATIVE_REGULATION_OF_T_CELL_MEDIATED_IMMUNITY",-0.32316978797595,-0.0539841943026928,-2.40418041525749,0.0201522929380838,0.0790442241225274,-3.56459348942205,1.69567553246565
"HALLMARK_SPERMATOGENESIS",0.18188342193614,-0.0336755441675716,2.4040391792333,0.0201592146772596,0.0790442241225274,-3.56488975767791,1.69552639028087
"GOMF_HYDRO_LYASE_ACTIVITY",0.183208310983127,-0.0409643214490531,2.40328875976256,0.0201960273749777,0.0791607713921993,-3.56646367296866,1.69473404930584
"GOBP_POSITIVE_REGULATION_OF_FILOPODIUM_ASSEMBLY",-0.270422524223066,-0.0577469332333768,-2.40258053952306,0.020230825430263,0.0792383048247661,-3.5679487313186,1.69398639738267
"GOBP_NEGATIVE_REGULATION_OF_T_CELL_PROLIFERATION",-0.259238945027407,-0.0388787284516605,-2.402559438397,0.0202318630511866,0.0792383048247661,-3.56799297281022,1.69396412337872
"REACTOME_NR1H2_AND_NR1H3_MEDIATED_SIGNALING",-0.410063649983638,-0.0944401458718732,-2.40245304597941,0.0202370954920957,0.0792383048247661,-3.5682160349583,1.69385181901962
"GOBP_NEUROTRANSMITTER_METABOLIC_PROCESS",0.266536167691496,0.0363587259171129,2.40220058498105,0.0202495165452228,0.0792416161399786,-3.5687453136023,1.69358534105417
"GOBP_MAINTENANCE_OF_PROTEIN_LOCALIZATION_IN_ORGANELLE",-0.378060509557201,-0.0642618866492037,-2.40214741674145,0.0202521332912599,0.0792416161399786,-3.56885677409396,1.6935292229271
"NR0B2_TARGET_GENES",-0.306797571739,-0.0548409038794672,-2.40191987109425,0.0202633356935096,0.0792576776495349,-3.56933377317894,1.69328906075068
"GOMF_LAMIN_BINDING",-0.227729757700752,-0.00852278181910201,-2.40098355962509,0.0203094903770533,0.0794103918209224,-3.57129617450042,1.69230097414371
"GOBP_POSITIVE_REGULATION_OF_MYOBLAST_FUSION",-0.354550048885654,-0.0286653755421802,-2.40064091741334,0.0203264042680328,0.0794487071967528,-3.57201416504602,1.69193944107014
"GOMF_IRON_ION_BINDING",0.127935146676974,0.00708713285469527,2.39949723854701,0.0203829516410708,0.0796373311737826,-3.57441011505505,1.69073292589334
"GOBP_MAINTENANCE_OF_PROTEIN_LOCALIZATION_IN_ENDOPLASMIC_RETICULUM",-0.346651654169664,-0.0525729904061887,-2.39937658540835,0.0203889253896162,0.0796373311737826,-3.57466282574009,1.69060566336646
"MP_INCREASED_HISTIOCYTIC_SARCOMA_INCIDENCE",-0.277724026040037,-0.0779412990886659,-2.39894873062914,0.0204101219310774,0.0796647832394572,-3.57555889769645,1.69015440077948
"MIR_300_5P",-0.205946399835951,-0.0483765076662387,-2.39894671930916,0.0204102216215713,0.0796647832394572,-3.57556310978511,1.6901522795317
"MIR_8107",-0.236916507983821,-0.0438091167083782,-2.39863653957305,0.0204256008353972,0.0796969547620127,-3.57621265269799,1.68982515948785
"GOBP_CELLULAR_CARBOHYDRATE_CATABOLIC_PROCESS",-0.237587322407009,-0.031530100933761,-2.3978590049693,0.0204641980988045,0.0798196647465421,-3.57784059047717,1.68900526876059
"GOBP_NECROPTOTIC_PROCESS",-0.300427117962223,-0.0730821913631634,-2.39616827642229,0.0205483534041205,0.0800954157687494,-3.58137908563023,1.68722297360083
"REACTOME_CELL_EXTRACELLULAR_MATRIX_INTERACTIONS",-0.250872936991905,-0.0445611544892979,-2.39615049182203,0.0205492402773768,0.0800954157687494,-3.58141629640908,1.68720422972183
"MIR_7664_5P",-0.233281317518494,-0.0532969999900136,-2.39509960948213,0.0206017063058396,0.0802718961330462,-3.58361468067079,1.68609680834337
"MIR_31_3P",-0.230037046879211,-0.0343471676785895,-2.39431465905762,0.0206409740810485,0.0803968460282763,-3.58525626276208,1.68526981150015
"GOMF_TRANSMEMBRANE_RECEPTOR_PROTEIN_TYROSINE_KINASE_ACTIVITY",0.340800500100837,0.0453376510889813,2.39402406612033,0.0206555282919869,0.0804254827184861,-3.58586387951804,1.68496369289942
"GOBP_REGULATION_OF_ENDOPLASMIC_RETICULUM_UNFOLDED_PROTEIN_RESPONSE",-0.321685175787606,-0.0488391783519871,-2.39367966908971,0.020672789207256,0.0804646347429165,-3.58658392409833,1.6846009236824
"TBX4_TARGET_GENES",-0.207012946137322,-0.0445737203099953,-2.39330563591908,0.0206915501579526,0.0805095960327028,-3.58736583905836,1.68420697188496
"GOBP_PINOCYTOSIS",-0.322974650106715,-0.0706481360915479,-2.39301518513454,0.0207061293005674,0.0805319869541879,-3.58797295992796,1.68390107834054
"REACTOME_COPI_INDEPENDENT_GOLGI_TO_ER_RETROGRADE_TRAFFIC",-0.292785591176344,-0.0671881888094098,-2.39290369483673,0.0207117279960981,0.0805319869541879,-3.58820598967969,1.68378366605761
"GOCC_APICOLATERAL_PLASMA_MEMBRANE",0.297069016837273,0.0215211610124045,2.3916713392056,0.0207737038130759,0.0807199124070485,-3.59078121756608,1.68248606474676
"GOBP_POSITIVE_REGULATION_OF_MYOBLAST_DIFFERENTIATION",-0.26036260484225,-0.0591234844130091,-2.39165519688897,0.020774516724085,0.0807199124070485,-3.59081494299464,1.68246907038401
"GOMF_CAMP_RESPONSE_ELEMENT_BINDING",-0.34818651872693,-0.0705637275708826,-2.39071950454655,0.0208216861734811,0.0808534223286697,-3.59276954156221,1.68148410353891
"GOBP_INTERLEUKIN_12_PRODUCTION",-0.276867949434286,-0.0314286517855932,-2.39052000463918,0.0208317556661019,0.0808534223286697,-3.59318620666938,1.68127412688523
"GOBP_3_UTR_MEDIATED_MRNA_DESTABILIZATION",-0.359939185118525,-0.00994444569908792,-2.39039578695984,0.0208380276000672,0.0808534223286697,-3.59344562759704,1.6811433910801
"GOBP_VIRAL_GENE_EXPRESSION",-0.341490968054103,-0.0631437204096715,-2.39039062954494,0.0208382880422646,0.0808534223286697,-3.59345639831216,1.68113796312383
"MIR_136_5P",-0.237480343981655,-0.0487127400671583,-2.39025616175318,0.0208450795096481,0.0808534223286697,-3.59373721369218,1.68099644399964
"GOBP_MYOBLAST_FUSION",-0.213003147149814,-0.00712575432518044,-2.38900506866201,0.0209083630240098,0.0810707256559434,-3.59634934169896,1.67967996801778
"ZHANG_UTERUS_C8_NK_CELL",-0.434147712435712,0.00127351647955388,-2.38859984040298,0.0209288975172145,0.081092681308475,-3.59719518050574,1.67925364862266
"GOBP_NEGATIVE_REGULATION_OF_PLATELET_AGGREGATION",-0.232049919963136,-0.0464599975315009,-2.38850673795478,0.0209336179412478,0.081092681308475,-3.59738949884323,1.6791557063898
"GOCC_POSTSYNAPTIC_RECYCLING_ENDOSOME",-0.307785334796822,-0.0734588832323782,-2.38835817651529,0.0209411521957453,0.081092681308475,-3.59769955596596,1.67899942683635
"GOBP_POSITIVE_REGULATION_OF_NEURON_PROJECTION_REGENERATION",-0.262855497816987,-0.0634444920659604,-2.3883203153474,0.020943072704723,0.081092681308475,-3.59777857222238,1.67895959960049
"GOBP_LINOLEIC_ACID_METABOLIC_PROCESS",0.331423986059246,0.0764272734632462,2.38788725145723,0.0209650511509286,0.0811496451308213,-3.59868230731019,1.67850407365922
"GOBP_POSITIVE_REGULATION_OF_NATURAL_KILLER_CELL_DIFFERENTIATION",-0.360531325722663,-0.052796995651907,-2.38664905949579,0.0210280051264925,0.0813651189353922,-3.60126551324929,1.6772019257754
"GOBP_HISTONE_H4_K16_ACETYLATION",-0.405202205343281,-0.0693715309169963,-2.38585507934044,0.0210684631963126,0.0814693401242253,-3.60292142423919,1.67636714211865
"CEBPG_TARGET_GENES",-0.201195728037594,-0.0567670203191506,-2.38583413969869,0.0210695311434372,0.0814693401242253,-3.60296508978906,1.67634512856293
"MIR_190B_5P",-0.236564772595827,-0.0687567920293129,-2.38478676028325,0.0211230108855064,0.0816478582756835,-3.60514881562457,1.67524417715324
"MIR_1912_5P",-0.234669970789283,-0.0580207570216413,-2.384606670563,0.0211322186430946,0.081655185324373,-3.60552421720987,1.67505490456288
"GOBP_ESTABLISHMENT_OF_ORGANELLE_LOCALIZATION",-0.244545322562834,-0.0531365157584038,-2.38437963630435,0.0211438317552033,0.0816717984124371,-3.60599744445874,1.67481630561213
"TABULA_MURIS_SENIS_BRAIN_NON_MYELOID_ASTROCYTE_AGEING",-0.294861403211809,-0.0370359900657954,-2.38377867814013,0.0211745992738134,0.0817471142210416,-3.60724990467941,1.67418479987888
"GOBP_POSITIVE_REGULATION_OF_MITOCHONDRION_ORGANIZATION",-0.227124227982879,-0.0513593214912388,-2.38359061036235,0.0211842361246867,0.0817471142210416,-3.60764180732448,1.6739871914607
"GOBP_P38MAPK_CASCADE",-0.330159133839953,-0.0586908570800468,-2.38337779389862,0.0211951458854396,0.0817471142210416,-3.60808525319729,1.67376358985191
"MIR_6985_5P",-0.215929490927653,-0.0571229648847383,-2.3833432210323,0.0211969186953652,0.0817471142210416,-3.60815728980443,1.67372726599856
"BIOCARTA_ACH_PATHWAY",-0.279116504542451,-0.0739231374519185,-2.38325302937131,0.0212015441249073,0.0817471142210416,-3.6083452108437,1.67363250791532
"GOMF_NUCLEAR_RECEPTOR_COACTIVATOR_ACTIVITY",-0.333150576488756,-0.0613241224376852,-2.38314174348324,0.0212072526102228,0.0817471142210416,-3.60857707565128,1.67351559048883
"GOBP_PIRNA_PROCESSING",0.373881213301309,0.134511675258629,2.38279365093117,0.0212251171720522,0.0817877444652543,-3.60930227417139,1.6731499035794
"GOBP_NUCLEOSIDE_MONOPHOSPHATE_CATABOLIC_PROCESS",-0.199142617693348,0.0417178351616554,-2.38200999851913,0.0212653847295672,0.0819146434201714,-3.61093459457718,1.67232675570018
"GOBP_NEGATIVE_REGULATION_OF_AMINE_TRANSPORT",-0.294451912487467,-0.0027021498932438,-2.37932253037078,0.0214040006868674,0.0824186967220738,-3.61652932238586,1.66950504376101
"REACTOME_ADRENALINE_NORADRENALINE_INHIBITS_INSULIN_SECRETION",-0.236679161354089,0.0565385480847397,-2.37918723990857,0.0214110001961795,0.0824186967220738,-3.61681083790862,1.66936304454416
"GOBP_GLUCOSE_IMPORT",-0.227173060824996,-0.0416616765247606,-2.37893138058524,0.0214242431863861,0.082425503475776,-3.61734320183323,1.66909451063144
"REACTOME_PHOSPHOLIPASE_C_MEDIATED_CASCADE_FGFR2",0.405909188696814,0.128336092009009,2.37886788446953,0.021427530813126,0.082425503475776,-3.61747531065947,1.66902787170282
"REACTOME_MAPK6_MAPK4_SIGNALING",-0.362747384100406,-0.0443642469093189,-2.37862395175727,0.0214401650874788,0.0824457036955494,-3.61798280694645,1.66877187493519
"GOBP_ACTIN_CYTOSKELETON_REORGANIZATION",-0.18688631027109,-0.0301695915094127,-2.37820689037696,0.0214617819063562,0.0824811821658114,-3.61885039949423,1.66833422272558
"MIR_1224_3P",-0.237872488654327,-0.0723241592830394,-2.37806254828328,0.0214692678985764,0.0824811821658114,-3.6191506397502,1.66818276474071
"GOBP_ACTIN_FILAMENT_ORGANIZATION",-0.175713839177988,-0.0364650573185404,-2.37801855861097,0.0214715497945745,0.0824811821658114,-3.61924213809886,1.66813660749945
"GOMF_PHOSPHATIDYLINOSITOL_PHOSPHATE_5_PHOSPHATASE_ACTIVITY",-0.39977390745797,-0.092932385369263,-2.37761240065808,0.0214926289017222,0.0825337644241856,-3.62008688280328,1.6677104599072
"MIR_146A_5P_MIR_146B_5P",-0.210649347306033,-0.0484154732217713,-2.37724072585671,0.0215119346597498,0.0825700282014859,-3.62085980949934,1.66732052990679
"GOBP_CGMP_METABOLIC_PROCESS",0.370186282919035,0.0758792674750478,2.3771459399773,0.0215168605772655,0.0825700282014859,-3.62105690905624,1.66722109422457
"GOBP_SPINAL_CORD_PATTERNING",0.227267226423896,-0.0397002253155302,2.37662945892159,0.0215437193313383,0.0826446972768998,-3.62213078201115,1.66667931748946
"REACTOME_METABOLISM_OF_ANGIOTENSINOGEN_TO_ANGIOTENSINS",0.211635489794711,0.00362148211946841,2.37580352861759,0.0215867330687073,0.0827812665447303,-3.6238476873807,1.6658130787213
"MIR_219B_5P",-0.17087212062372,-0.0487876156944917,-2.37529754017726,0.0216131225918914,0.0828456749385159,-3.62489928286008,1.66528248316494
"MIR_7681_3P",-0.220350542901904,-0.0478596022093098,-2.3750689034973,0.0216250565006838,0.0828456749385159,-3.6253744010879,1.66504274916242
"GOBP_NEGATIVE_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY",-0.235147419973885,-0.0478326995513684,-2.37505494784181,0.0216257851209612,0.0828456749385159,-3.62540340047001,1.66502811657938
"REACTOME_MHC_CLASS_II_ANTIGEN_PRESENTATION",-0.196809193776986,-0.0610660184715597,-2.37442562472273,0.0216586647985107,0.0829212426702976,-3.6267109747066,1.66436832003352
"chr16B3",-0.14678280536959,-0.023966117899038,-2.37434174703893,0.0216630504686495,0.0829212426702976,-3.62688523091909,1.66428038850378
"SCHAEFFER_PROSTATE_DEVELOPMENT_12HR_DN",0.174927647184396,-0.0223852397524959,2.37408491497805,0.0216764842764743,0.0829212426702976,-3.62741877068239,1.66401115493538
